Groupe 7_1513161506410_1	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 7_1513161506410_2	1513161564657 ; Groupe 7 ; OPEN ; NA ; NA ; open activities list	
Groupe 7_1513161506410_3	1513172240229 ; Groupe 7 ; OPEN ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; open activity view	
Groupe 7_1513172343871_0	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 7_1513172343871_1	1513172347439 ; Groupe 7 ; OPEN ; NA ; NA ; open activities list	
Groupe 7_1513172343871_2	1513172350729 ; Groupe 7 ; OPEN ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; open activity view	
Groupe 7_1513172343871_3	1513172411319 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_45600344-2798-edaf-8d36-0a609a5b5c69_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_1	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 7_1513172484032_10	1513172691872 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_92346480-8d60-128a-bc26-ebf561ae0250_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_11	1513172703805 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_12	1513172741822 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_13	1513172810777 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_14	1513172827924 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_a5fd2cbb-704c-bf26-2450-fdca4c944042_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_15	1513172872030 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7c7e66c8-6489-9d6b-cf0d-0ab1bc33101f_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_16	1513172896507 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_17	1513172938484 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_2c384f89-b78e-9c8d-c8be-7c6957bd3498_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_18	1513173129893 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_19	1513173155485 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_2	1513172487904 ; Groupe 7 ; OPEN ; NA ; NA ; open activities list	
Groupe 7_1513172484032_20	1513173309505 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_21	1513173315678 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_22	1513173320067 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_23	1513173336898 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_24	1513173348032 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_45600344-2798-edaf-8d36-0a609a5b5c69_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_25	1513173364989 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_a5fd2cbb-704c-bf26-2450-fdca4c944042_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_26	1513173401316 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_68d2d2c2-0671-3424-7c24-184143d49062_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_27	1513173401706 ; Groupe 7 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_68d2d2c2-0671-3424-7c24-184143d49062_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_28	1513174320589 ; Groupe 7 ; CREATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_435221f4-88b3-3411-3d3b-e5f8a2ae9631 ; postit created	
Groupe 7_1513172484032_29	1513174392409 ; Groupe 7 ; UPDATE ; activity_fdd34cc5-0a1b-267b-de9a-e21da6b08567_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_78c838e7-5a90-d6ba-199e-aeea8c9022a3_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_3	1513172491032 ; Groupe 7 ; OPEN ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; open activity view	
Groupe 7_1513172484032_30	1513174392779 ; Groupe 7 ; UPDATE ; activity_fdd34cc5-0a1b-267b-de9a-e21da6b08567_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_78c838e7-5a90-d6ba-199e-aeea8c9022a3_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_31	1513175279999 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_95cf89d1-10cb-769c-4f56-068b49a4d820_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_32	1513175280421 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_95cf89d1-10cb-769c-4f56-068b49a4d820_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_33	1513175313806 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_45600344-2798-edaf-8d36-0a609a5b5c69_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_34	1513175328127 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_35	1513175336294 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_36	1513175353032 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_435221f4-88b3-3411-3d3b-e5f8a2ae9631 ; postit moved	
Groupe 7_1513172484032_37	1513175365701 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_b82c8944-d213-9c83-b5d9-6fa91aab4c96_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_38	1513175372770 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_bfce5294-bae0-f535-4609-f9a3f08448a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_39	1513175379266 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_bd4450bc-b3ef-45c3-8f6d-9d83baebfa0b_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_4	1513172517725 ; Groupe 7 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_66f8b509-f345-6554-0efe-028470816c7c_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit updated	
Groupe 7_1513172484032_40	1513175401684 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_a5fd2cbb-704c-bf26-2450-fdca4c944042_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_41	1513175900593 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_95cf89d1-10cb-769c-4f56-068b49a4d820_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_42	1513175901423 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; application_Chronomètre_95cf89d1-10cb-769c-4f56-068b49a4d820_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; timer started	
Groupe 7_1513172484032_43	1513175994116 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_2c384f89-b78e-9c8d-c8be-7c6957bd3498_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_44	1513175999131 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_435221f4-88b3-3411-3d3b-e5f8a2ae9631 ; postit moved	
Groupe 7_1513172484032_45	1513176003653 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
Groupe 7_1513172484032_46	1513176315947 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_435221f4-88b3-3411-3d3b-e5f8a2ae9631 ; postit moved	
Groupe 7_1513172484032_47	1513176320533 ; Groupe 7 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; ressource_application_Post-it_Postit_66f8b509-f345-6554-0efe-028470816c7c_duplicate_8eb00b94-b67c-c694-eb36-95bd10071287 ; postit moved	
