Groupe 8_1513161561530_0	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 8_1513161561530_1	1513161586143 ; Groupe 8 ; OPEN ; NA ; NA ; open activities list	
Groupe 8_1513161561530_10	1513172588436 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_bd4450bc-b3ef-45c3-8f6d-9d83baebfa0b_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_11	1513172650856 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_b82c8944-d213-9c83-b5d9-6fa91aab4c96_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_12	1513172659913 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_b82c8944-d213-9c83-b5d9-6fa91aab4c96_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_13	1513172680103 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_14	1513172697381 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_a5fd2cbb-704c-bf26-2450-fdca4c944042_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_15	1513172724278 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_92346480-8d60-128a-bc26-ebf561ae0250_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_16	1513172747157 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_92346480-8d60-128a-bc26-ebf561ae0250_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_17	1513172762925 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_b82c8944-d213-9c83-b5d9-6fa91aab4c96_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_18	1513172782300 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_bfce5294-bae0-f535-4609-f9a3f08448a8_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
Groupe 8_1513161561530_19	1513172805964 ; Groupe 8 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_4410a052-6727-d8f3-0b35-5afb0df8c6a8 ; postit updated	
