Groupe 2_1513093513131_0	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 2_1513093513131_1	1513093542653 ; Groupe 2 ; OPEN ; NA ; NA ; open activities list	
Groupe 2_1513095189293_0	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 2_1513095189293_1	1513150373543 ; Groupe 2 ; OPEN ; NA ; NA ; open activities list	
Groupe 2_1513095189293_2	1513153051984 ; Groupe 2 ; OPEN ; NA ; NA ; open activities list	
Groupe 2_1513153394104_1	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 2_1513153394104_2	1513153411799 ; Groupe 2 ; OPEN ; NA ; NA ; open activities list	
Groupe 2_1513153394104_3	1513153991323 ; Groupe 2 ; OPEN ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; open activity view	
Groupe 2_1513154350354_1	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 2_1513154350354_10	1513155489834 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_66f8b509-f345-6554-0efe-028470816c7c_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit moved	
Groupe 2_1513154350354_11	1513155507481 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_66f8b509-f345-6554-0efe-028470816c7c_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
Groupe 2_1513154350354_12	1513155527595 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_45600344-2798-edaf-8d36-0a609a5b5c69_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
Groupe 2_1513154350354_13	1513155558309 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
Groupe 2_1513154350354_14	1513155642537 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
Groupe 2_1513154350354_15	1513155671011 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_7c7e66c8-6489-9d6b-cf0d-0ab1bc33101f_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
Groupe 2_1513154350354_16	1513155709625 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_2c384f89-b78e-9c8d-c8be-7c6957bd3498_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
Groupe 2_1513154350354_17	1513155747466 ; Groupe 2 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_9fa9093c-1f66-0c5e-e59a-b3aab388bd8b ; postit updated	
