Groupe 3_1513095234543_0	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 3_1513095234543_1	1513095260631 ; Groupe 3 ; OPEN ; NA ; NA ; open activities list	
Groupe 3_1513150391165_1	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 3_1513150391165_10	1513155502783 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_11	1513155532778 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_7c7e66c8-6489-9d6b-cf0d-0ab1bc33101f_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_12	1513155549243 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_92346480-8d60-128a-bc26-ebf561ae0250_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_13	1513155561431 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_a5fd2cbb-704c-bf26-2450-fdca4c944042_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_14	1513155578449 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_b82c8944-d213-9c83-b5d9-6fa91aab4c96_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_15	1513155612167 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_16	1513155631574 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_bd4450bc-b3ef-45c3-8f6d-9d83baebfa0b_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_17	1513155645953 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_bfce5294-bae0-f535-4609-f9a3f08448a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_18	1513155737438 ; Groupe 3 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; application_Chronomètre_68d2d2c2-0671-3424-7c24-184143d49062_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; timer started	
Groupe 3_1513150391165_19	1513155737787 ; Groupe 3 ; UPDATE ; activity_ea517b38-f1f9-3d5d-fa8a-fa3ad6ace860_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; application_Chronomètre_68d2d2c2-0671-3424-7c24-184143d49062_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; timer started	
Groupe 3_1513150391165_2	1513150408999 ; Groupe 3 ; OPEN ; NA ; NA ; open activities list	
Groupe 3_1513150391165_20	1513156667712 ; Groupe 3 ; UPDATE ; activity_fdd34cc5-0a1b-267b-de9a-e21da6b08567_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; application_Chronomètre_78c838e7-5a90-d6ba-199e-aeea8c9022a3_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; timer started	
Groupe 3_1513150391165_21	1513156668090 ; Groupe 3 ; UPDATE ; activity_fdd34cc5-0a1b-267b-de9a-e21da6b08567_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; application_Chronomètre_78c838e7-5a90-d6ba-199e-aeea8c9022a3_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; timer started	
Groupe 3_1513150391165_22	1513157652724 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; application_Chronomètre_95cf89d1-10cb-769c-4f56-068b49a4d820_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; timer started	
Groupe 3_1513150391165_23	1513157653196 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; application_Chronomètre_95cf89d1-10cb-769c-4f56-068b49a4d820_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; timer started	
Groupe 3_1513150391165_24	1513158336904 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513150391165_3	1513153781314 ; Groupe 3 ; OPEN ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; open activity view	
Groupe 3_1513150391165_4	1513154764710 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_7c7e66c8-6489-9d6b-cf0d-0ab1bc33101f_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513150391165_5	1513154806284 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_7c7e66c8-6489-9d6b-cf0d-0ab1bc33101f_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513150391165_6	1513155353080 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_2c384f89-b78e-9c8d-c8be-7c6957bd3498_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_7	1513155381912 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_8	1513155433120 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_45600344-2798-edaf-8d36-0a609a5b5c69_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513150391165_9	1513155446505 ; Groupe 3 ; UPDATE ; activity_a29d4a52-855e-b7bf-c37e-263c10a76758_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_66f8b509-f345-6554-0efe-028470816c7c_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit updated	
Groupe 3_1513158631970_0	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 3_1513158631970_1	1513158643923 ; Groupe 3 ; OPEN ; NA ; NA ; open activities list	
Groupe 3_1513158631970_10	1513158739798 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_bfce5294-bae0-f535-4609-f9a3f08448a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_11	1513158745905 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_bcf5c790-7ccd-d102-f6ea-dbfcf8cef9f9_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_12	1513158752259 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_bd4450bc-b3ef-45c3-8f6d-9d83baebfa0b_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_13	1513158756311 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_7375fa1a-7280-e23d-ee8f-84b2595849a7_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_14	1513158840310 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_b82c8944-d213-9c83-b5d9-6fa91aab4c96_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_2	1513158646507 ; Groupe 3 ; OPEN ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; activity_4fd6a8a7-a725-f811-3173-b6b1f42835ae_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; open activity view	
Groupe 3_1513158631970_3	1513158696204 ; Groupe 3 ; CREATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; resource_1513158655456-369143090.jpg ; resource created	
Groupe 3_1513158631970_4	1513158705689 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_3295ceca-0250-6bee-6baf-7033515b6617_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_5	1513158711259 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_45600344-2798-edaf-8d36-0a609a5b5c69_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_6	1513158715409 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_66f8b509-f345-6554-0efe-028470816c7c_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_7	1513158719760 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_7c7e66c8-6489-9d6b-cf0d-0ab1bc33101f_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_8	1513158726263 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_92346480-8d60-128a-bc26-ebf561ae0250_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 3_1513158631970_9	1513158733631 ; Groupe 3 ; UPDATE ; activity_7ba5f879-ff6f-53b6-6a06-60379b5520a8_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; ressource_application_Post-it_Postit_a5fd2cbb-704c-bf26-2450-fdca4c944042_duplicate_da0d3cb6-efb8-cd36-bb6b-af6ea775b668 ; postit moved	
Groupe 7_1513095271482_1	Time ; User ; Action ; Current activity ; Object ; Message	
Groupe 7_1513095271482_2	1513095289235 ; Groupe 7 ; OPEN ; NA ; NA ; open activities list	
_pouch_check_localstorage	1	
_pouch_myLocalDatabase	b	
undefined_1513095167143_0	1513095167286 ; undefined ; OPEN ; NA ; NA ; open activities list	
undefined_1513095271482_0	1513095271529 ; undefined ; OPEN ; NA ; NA ; open activities list	
undefined_1513150391165_0	1513150391324 ; undefined ; OPEN ; NA ; NA ; open activities list	
undefined_1513158531594_0	1513158531691 ; undefined ; OPEN ; NA ; NA ; open activities list	
undefined_1513158598649_0	1513158598844 ; undefined ; OPEN ; NA ; NA ; open activities list	
